key_0,inv_uva,inv_innov,gender,birth,race,venture_nums,entrepreneur,first_venture_age,instate,family_ent,small_bus_exp,last_deg,last_field,founder,investor,board_member,early_emp
337,Not involved at all,Not involved at all,Female,1986.0,White,0,0,,1.0,0.0,,Master's,Social Sciences,0,0,0,0
339,Not involved at all,Not involved at all,Male,1986.0,White,0,0,,0.0,0.0,,J.D.,Law,0,0,0,0
340,Somewhat involved,Somewhat involved,Male,1986.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
341,Not involved at all,Not involved at all,Female,1951.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
345,Not very involved,Somewhat involved,Female,1983.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Humanities,0,0,0,0
346,Not involved at all,Somewhat involved,Male,1947.0,White,1,1,,0.0,0.0,1.0,Bachelor's,Engineering,0,0,1,0
347,Not very involved,Not involved at all,Female,1957.0,White,1,1,43.0,1.0,1.0,1.0,J.D.,Law,1,0,1,1
350,Not involved at all,Somewhat involved,Male,1953.0,White,0,0,,0.0,0.0,0.0,J.D.,Law,0,0,0,0
353,Not involved at all,Very involved,Female,1985.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
354,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,1.0,1.0,,Master's,Social Sciences,0,0,0,0
355,Not involved at all,Somewhat involved,Female,1967.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Social Sciences,0,0,0,0
356,Not involved at all,Not involved at all,Male,1955.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Sciences,0,0,0,0
357,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,0.0,0.0,,J.D.,Law,0,0,0,0
358,Not involved at all,Not involved at all,Male,1960.0,White,0,0,,0.0,0.0,0.0,Master's,Business,0,0,0,0
359,Not very involved,Not very involved,Female,1953.0,White,0,0,,0.0,1.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
360,Not involved at all,Somewhat involved,Male,1957.0,White,0,0,,0.0,,0.0,M.D.,Medicine/Healthcare,0,0,0,0
361,Somewhat involved,Very involved,Female,1976.0,Asian,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
362,Not involved at all,Not involved at all,Male,1983.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Public Policy,0,0,0,0
363,Not involved at all,Not very involved,Female,1959.0,White,0,0,,0.0,0.0,0.0,Master's,Education,0,0,0,0
364,Somewhat involved,Somewhat involved,Male,1972.0,Asian,1,1,32.0,1.0,0.0,0.0,Master's,Other,1,0,0,0
365,Not involved at all,Very involved,Male,1943.0,White,1,1,,0.0,0.0,1.0,Bachelor's,Humanities,1,0,1,0
366,Not involved at all,Not involved at all,Female,1977.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
367,Not involved at all,Not very involved,Male,1974.0,White,2,1,30.0,0.0,1.0,1.0,Bachelor's,Humanities,0,1,0,1
370,Somewhat involved,Very involved,Female,1977.0,White,3,1,29.0,0.0,1.0,1.0,Ph.D.,Social Sciences,1,0,0,1
371,Not involved at all,Not very involved,Male,1983.0,Asian,2,1,22.0,0.0,0.0,,Ph.D.,Sciences,1,0,0,0
373,Not very involved,Not very involved,Male,1963.0,White,0,0,,1.0,0.0,1.0,Master's,Business,0,0,0,0
374,Not involved at all,Not very involved,Female,1980.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Sciences,0,0,0,0
375,Not involved at all,Not involved at all,Male,1961.0,White,2,1,25.0,1.0,1.0,1.0,Master's,Business,1,0,0,1
376,Not involved at all,Not involved at all,Female,1983.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
380,Not very involved,Not very involved,Female,1981.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Social Sciences,0,0,0,0
381,Not very involved,Not involved at all,Female,1977.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
382,Not involved at all,Not very involved,Female,1976.0,White,0,0,,1.0,1.0,0.0,Master's,Public Policy,0,0,0,0
383,Not involved at all,Somewhat involved,Female,1969.0,White,0,0,,0.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
385,Not involved at all,Not involved at all,Male,1969.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Education,0,0,0,0
386,Not involved at all,Somewhat involved,Male,1970.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
387,Not involved at all,Very involved,Male,1942.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
388,Not very involved,Somewhat involved,Male,1948.0,White,0,0,,0.0,1.0,0.0,Master's,Social Sciences,0,0,0,0
389,Not involved at all,Not involved at all,Male,1973.0,White,0,0,,1.0,0.0,1.0,Others,Education,0,0,0,0
390,Not involved at all,Somewhat involved,Female,1963.0,White,1,1,30.0,1.0,1.0,1.0,Master's,Humanities,1,0,0,0
391,Not involved at all,Somewhat involved,Male,1981.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Sciences,0,0,0,0
393,Not involved at all,Not involved at all,Male,1970.0,White,1,1,30.0,1.0,1.0,1.0,Bachelor's,Business,0,0,0,1
394,Not involved at all,Somewhat involved,Male,1959.0,White,1,1,31.0,0.0,0.0,1.0,Bachelor's,Sciences,1,0,0,0
397,Not involved at all,Somewhat involved,Male,1981.0,White,0,0,,1.0,0.0,,Master's,Engineering,0,0,0,0
399,Not involved at all,Not very involved,Male,1963.0,White,0,0,,0.0,1.0,0.0,Master's,Social Sciences,0,0,0,0
401,Not involved at all,Not very involved,Female,1965.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Other,0,0,0,0
402,Not very involved,Not very involved,Female,1981.0,Black or African American,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
403,Very involved,Very involved,Male,1979.0,White,2,1,28.0,1.0,1.0,1.0,Bachelor's,Fine Arts,1,0,0,1
404,Not involved at all,Not involved at all,Female,1960.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
405,Not involved at all,Not involved at all,Female,1948.0,Black or African American,0,0,,1.0,1.0,1.0,Ed.D.,Education,0,0,0,0
406,Not very involved,Very involved,Male,1973.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
407,Not very involved,Somewhat involved,Female,1949.0,White,0,0,,1.0,1.0,0.0,Master's,Business,0,0,0,0
408,Not involved at all,Not involved at all,Female,1959.0,White,0,0,,1.0,,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
409,Not involved at all,Not involved at all,Female,1965.0,White,0,0,,0.0,1.0,1.0,Master's,Education,0,0,0,0
412,Not involved at all,Not involved at all,Female,1960.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
413,Somewhat involved,Not involved at all,Female,1965.0,White,1,1,17.0,1.0,0.0,1.0,Bachelor's,Other,0,0,1,0
414,Not involved at all,Not involved at all,Male,1952.0,White,0,0,,1.0,0.0,0.0,Master's,Social Sciences,0,0,0,0
415,Not involved at all,Somewhat involved,Male,1964.0,White,0,0,,0.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
417,Not involved at all,Very involved,Male,1946.0,White,3,1,32.0,0.0,1.0,0.0,M.D.,Medicine/Healthcare,1,0,0,0
418,Not involved at all,Not involved at all,Female,1982.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Architecture,0,0,0,0
420,Not involved at all,Not very involved,Male,1949.0,White,1,1,58.0,0.0,0.0,1.0,Bachelor's,Humanities,0,0,0,1
421,Not involved at all,Not very involved,Female,1954.0,White,1,1,36.0,0.0,0.0,1.0,Ed.D.,Education,0,0,0,1
422,Not involved at all,Not very involved,Male,1955.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
424,Not involved at all,Somewhat involved,Male,1972.0,White,1,1,23.0,1.0,1.0,1.0,Master's,Education,1,0,0,1
425,Not involved at all,Not involved at all,Female,1974.0,White,0,0,,1.0,0.0,0.0,J.D.,Law,0,0,0,0
426,Not involved at all,Somewhat involved,Female,1980.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
428,Somewhat involved,Not involved at all,Male,1987.0,White,1,1,19.0,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,1
429,Not very involved,Somewhat involved,Female,1971.0,White,0,0,,0.0,1.0,1.0,Ph.D.,Education,0,0,0,0
431,Not very involved,Not very involved,Female,1984.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Sciences,0,0,0,0
432,Not very involved,Not very involved,Male,1948.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Social Sciences,0,0,0,0
433,Somewhat involved,Somewhat involved,Male,1985.0,White,1,1,,0.0,0.0,1.0,Bachelor's,Sciences,0,0,1,0
436,Not very involved,Somewhat involved,Male,1951.0,White,4,1,45.0,1.0,0.0,0.0,Bachelor's,Sciences,0,1,0,1
438,Not involved at all,Not involved at all,Female,1965.0,White,1,1,46.0,1.0,1.0,1.0,Master's,Education,1,0,0,0
439,Very involved,Very involved,Male,1978.0,White,0,0,,0.0,1.0,1.0,Master's,Architecture,0,0,0,0
441,Not very involved,Somewhat involved,Female,1969.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
442,Not involved at all,Not involved at all,Female,1969.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Medicine/Healthcare,0,0,0,0
443,Not involved at all,Somewhat involved,Female,1957.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
444,Not involved at all,Not involved at all,Male,1977.0,Hispanic or Latino,0,0,,0.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
445,Not involved at all,Not involved at all,Male,1973.0,White,1,1,34.0,0.0,0.0,1.0,Bachelor's,Fine Arts,1,0,1,0
446,Not involved at all,Very involved,Female,1961.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
447,Not involved at all,Somewhat involved,Male,1964.0,White,2,1,31.0,0.0,1.0,1.0,Master's,Business,0,0,0,1
451,Not involved at all,Not very involved,Female,1952.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
452,Not involved at all,Not involved at all,Female,1956.0,White,0,0,,0.0,1.0,,Others,Education,0,0,0,0
454,Not involved at all,Not very involved,Male,1943.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
455,Not involved at all,Not very involved,Female,1967.0,White,0,0,,1.0,1.0,0.0,Master's,Education,0,0,0,0
456,Not very involved,Somewhat involved,Male,1973.0,White,1,1,36.0,1.0,0.0,1.0,Bachelor's,Architecture,0,0,0,1
457,Not very involved,Somewhat involved,Male,1980.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Fine Arts,0,0,0,0
458,Not involved at all,Not involved at all,Female,1977.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
459,Not involved at all,Somewhat involved,Female,1983.0,Black or African American,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
461,Not very involved,Very involved,Female,1968.0,White,0,0,,1.0,1.0,0.0,Master's,Business,0,0,0,0
464,Not involved at all,Not involved at all,Female,1981.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
465,Not involved at all,Somewhat involved,Female,1952.0,White,0,0,,1.0,1.0,0.0,Master's,Education,0,0,0,0
467,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
470,Not involved at all,Not very involved,Female,1967.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
473,Not involved at all,Not very involved,Female,1969.0,White,3,1,29.0,0.0,1.0,1.0,Bachelor's,Engineering,1,0,0,1
474,Not involved at all,Not involved at all,Male,1951.0,White,1,1,,1.0,0.0,,Master's,Education,0,0,0,1
475,Not very involved,Very involved,Male,1952.0,White,1,1,44.0,0.0,1.0,0.0,Master's,Business,1,0,0,0
476,Not very involved,Very involved,Male,1954.0,White,0,0,,0.0,1.0,1.0,Ph.D.,Social Sciences,0,0,0,0
477,Somewhat involved,Very involved,Female,1969.0,White,2,1,23.0,1.0,1.0,0.0,Master's,Business,1,0,1,1
478,Not involved at all,Not very involved,Male,1949.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Architecture,0,0,0,0
480,Not involved at all,Not involved at all,Male,1958.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Sciences,0,0,0,0
481,Not very involved,Not very involved,Female,1985.0,Asian,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
482,Not involved at all,Not very involved,Female,1982.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
484,Not very involved,Not involved at all,Female,1983.0,Black or African American,0,0,,1.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
486,Not very involved,Very involved,Female,1981.0,White,0,0,,1.0,1.0,,Bachelor's,Humanities,0,0,0,0
487,Very involved,Not very involved,Female,1966.0,Black or African American,1,1,31.0,1.0,1.0,0.0,Bachelor's,Business,1,1,1,0
488,Not involved at all,Not very involved,Male,1968.0,Black or African American,0,0,,0.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
490,Not involved at all,Not very involved,Female,1957.0,White,0,0,,0.0,1.0,,Bachelor's,Social Sciences,0,0,0,0
491,Not very involved,Not involved at all,Female,1980.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
492,Not involved at all,Somewhat involved,Female,1982.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Medicine/Healthcare,0,0,0,0
493,Not involved at all,Not involved at all,Female,1947.0,White,0,0,,1.0,0.0,1.0,Ed.D.,Education,0,0,0,0
494,Not very involved,Very involved,Female,1969.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Sciences,0,0,0,0
495,Not involved at all,Not involved at all,Female,1973.0,Hispanic or Latino,0,0,,1.0,0.0,1.0,Master's,Medicine/Healthcare,0,0,0,0
496,Not involved at all,Not involved at all,Male,1951.0,White,1,1,41.0,0.0,1.0,1.0,Master's,Business,1,0,0,0
498,Not involved at all,Not involved at all,Female,1964.0,White,0,0,,1.0,,1.0,Bachelor's,Social Sciences,0,0,0,0
499,Not very involved,Very involved,Male,1969.0,White,0,0,,0.0,1.0,0.0,Others,Business,0,0,0,0
500,Not involved at all,Not very involved,Male,1954.0,Black or African American,2,1,34.0,0.0,1.0,1.0,Bachelor's,Other,1,0,0,1
501,Very involved,Not very involved,Male,1953.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
505,Not very involved,Not involved at all,Female,1983.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Engineering,0,0,0,0
507,Not involved at all,Not very involved,Male,1962.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Engineering,0,0,0,0
509,Not involved at all,Not involved at all,Female,1979.0,White,0,0,,1.0,0.0,0.0,J.D.,Law,0,0,0,0
510,Not involved at all,Somewhat involved,Female,1967.0,White,0,0,,0.0,0.0,,Ph.D.,Education,0,0,0,0
511,Not very involved,Not very involved,Female,1962.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
512,Somewhat involved,Somewhat involved,Female,1965.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
513,Not involved at all,Somewhat involved,Female,1960.0,White,2,1,35.0,0.0,1.0,1.0,J.D.,Law,1,0,1,0
514,Not involved at all,Not very involved,Female,1987.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
515,Not very involved,Not very involved,Female,1955.0,White,2,1,21.0,1.0,1.0,1.0,Bachelor's,Education,1,0,0,1
516,Not involved at all,Not involved at all,Male,1954.0,White,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
518,Not very involved,Not very involved,Female,1949.0,White,0,0,,0.0,0.0,,Master's,Medicine/Healthcare,0,0,0,0
520,Not very involved,Very involved,Male,1959.0,Black or African American,3,1,40.0,0.0,1.0,1.0,J.D.,Law,1,1,1,0
521,Not involved at all,Somewhat involved,Male,1964.0,Hispanic or Latino,2,1,36.0,1.0,1.0,1.0,Ph.D.,Architecture,1,0,1,0
522,Not involved at all,Not involved at all,Male,1944.0,White,1,1,64.0,1.0,0.0,0.0,Ed.D.,Education,0,1,0,0
523,Not involved at all,Not involved at all,Female,1955.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
526,Not involved at all,Not involved at all,Female,1949.0,White,0,0,,0.0,0.0,,Master's,Medicine/Healthcare,0,0,0,0
529,Not involved at all,Not involved at all,Female,1965.0,White,1,1,26.0,0.0,1.0,1.0,Bachelor's,Sciences,0,0,0,1
530,Not involved at all,Somewhat involved,Female,1986.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
533,Not involved at all,Somewhat involved,Male,1961.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Sciences,0,0,0,0
534,Not involved at all,Not involved at all,Female,1972.0,Black or African American,0,0,,0.0,1.0,0.0,Bachelor's,Social Sciences,0,0,0,0
535,Not involved at all,Not involved at all,Male,1946.0,White,0,0,,0.0,0.0,1.0,Ph.D.,Other,0,0,0,0
539,Not very involved,Very involved,Male,1983.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
541,Not involved at all,Somewhat involved,Female,1979.0,White,0,0,,0.0,0.0,1.0,Ph.D.,Sciences,0,0,0,0
542,Somewhat involved,Not very involved,Female,1987.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
543,Not involved at all,Somewhat involved,Female,1985.0,Asian,0,0,,1.0,0.0,,Master's,Social Sciences,0,0,0,0
544,Not involved at all,Not involved at all,Female,1973.0,White,0,0,,1.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
545,Not involved at all,Somewhat involved,Male,1966.0,White,2,1,35.0,0.0,1.0,1.0,Master's,Other,1,1,1,1
547,Not very involved,Somewhat involved,Male,1973.0,White,0,0,,0.0,1.0,1.0,Master's,Humanities,0,0,0,0
548,Not involved at all,Not involved at all,Female,1969.0,White,2,1,26.0,1.0,1.0,1.0,Others,Education,1,1,1,1
549,Not involved at all,Somewhat involved,Male,1966.0,White,2,1,33.0,0.0,0.0,0.0,Master's,Other,1,0,0,1
550,Not very involved,Not involved at all,Female,1979.0,White,0,0,,1.0,1.0,1.0,Master's,Education,0,0,0,0
552,Not involved at all,Not very involved,Male,1977.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Other,0,0,0,0
554,Not involved at all,Not involved at all,Male,1986.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
556,Not involved at all,Not involved at all,Male,1973.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Other,0,0,0,0
557,Not involved at all,Not involved at all,Female,1978.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
558,Not involved at all,Not involved at all,Male,1948.0,White,4,1,24.0,0.0,1.0,1.0,J.D.,Law,1,1,1,0
559,Not involved at all,Not very involved,Male,1954.0,White,2,1,30.0,0.0,0.0,1.0,Master's,Other,1,0,1,1
561,Not involved at all,Somewhat involved,Male,1967.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Education,0,0,0,0
562,Somewhat involved,Not very involved,Male,1976.0,Asian,1,1,34.0,0.0,0.0,1.0,Master's,Business,1,0,0,0
563,Somewhat involved,Not involved at all,Female,1987.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
564,Not very involved,Somewhat involved,Male,1981.0,White,1,1,22.0,1.0,1.0,1.0,Bachelor's,Social Sciences,1,0,0,0
565,Not involved at all,Not involved at all,Female,1952.0,White,0,0,,1.0,,1.0,Bachelor's,Humanities,0,0,0,0
566,Not involved at all,Not very involved,Female,1980.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
567,Not very involved,Somewhat involved,Male,1960.0,White,1,1,41.0,1.0,1.0,1.0,Master's,Engineering,0,1,1,1
570,Not involved at all,Not involved at all,Male,1977.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
571,Not involved at all,Somewhat involved,Female,1956.0,White,0,0,,1.0,1.0,1.0,Others,Law,0,0,0,0
572,Not involved at all,Not involved at all,Male,1953.0,White,0,0,,1.0,,,Others,Law,0,0,0,0
573,Not involved at all,Not involved at all,Female,1934.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
574,Not involved at all,Not involved at all,Female,1967.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Business,0,0,0,0
575,Not involved at all,Not involved at all,Female,1964.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Business,0,0,0,0
577,Very involved,Not very involved,Female,1988.0,White,0,0,,1.0,0.0,0.0,Master's,Business,0,0,0,0
579,Not involved at all,Not involved at all,Male,1967.0,White,0,0,,0.0,0.0,,Bachelor's,Sciences,0,0,0,0
580,Somewhat involved,Not involved at all,Female,1982.0,White,0,0,,1.0,0.0,1.0,Master's,Medicine/Healthcare,0,0,0,0
582,Not involved at all,Somewhat involved,Female,1961.0,White,0,0,,1.0,1.0,0.0,Ph.D.,Education,0,0,0,0
583,Not involved at all,Not very involved,Female,1952.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
584,Not involved at all,Not involved at all,Male,1968.0,White,0,0,,0.0,,1.0,Master's,Business,0,0,0,0
585,Not involved at all,Very involved,Male,1963.0,White,2,1,45.0,1.0,1.0,0.0,Master's,Public Policy,1,0,1,0
586,Not involved at all,Not involved at all,Male,1951.0,White,1,1,53.0,1.0,1.0,1.0,Master's,Business,0,1,0,0
587,Not involved at all,Very involved,Female,1965.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Other,0,0,0,0
588,Not involved at all,Not involved at all,Female,1970.0,White,0,0,,1.0,1.0,0.0,Ph.D.,Social Sciences,0,0,0,0
590,Very involved,Somewhat involved,Female,1963.0,White,2,1,29.0,1.0,1.0,1.0,Master's,Social Sciences,0,0,0,1
591,Not involved at all,Not involved at all,Male,1961.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
592,Not involved at all,Very involved,Male,1975.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Engineering,0,0,0,0
593,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,0.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
595,Not involved at all,Not involved at all,Male,1974.0,White,1,1,37.0,1.0,1.0,0.0,Bachelor's,Social Sciences,1,0,0,0
596,Not involved at all,Somewhat involved,Male,1959.0,White,3,1,48.0,0.0,0.0,1.0,Master's,Humanities,1,0,1,0
597,Not very involved,Very involved,Male,1960.0,White,3,1,,1.0,1.0,1.0,Master's,Engineering,1,1,1,1
598,Not involved at all,Not very involved,Male,1969.0,White,2,1,39.0,1.0,1.0,1.0,Master's,Public Policy,0,0,0,1
599,Not involved at all,Not involved at all,Female,1982.0,Asian,0,0,,1.0,1.0,0.0,Bachelor's,Sciences,0,0,0,0
600,Not very involved,Not very involved,Female,1981.0,White,0,0,,0.0,1.0,1.0,Master's,Humanities,0,0,0,0
601,Not involved at all,Very involved,Male,1975.0,White,0,0,,0.0,1.0,1.0,Ph.D.,Sciences,0,0,0,0
602,Not involved at all,Not involved at all,Female,1985.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Humanities,0,0,0,0
603,Not involved at all,Somewhat involved,Male,1957.0,White,1,1,31.0,0.0,0.0,1.0,Master's,Business,0,0,0,1
605,Somewhat involved,Somewhat involved,Male,1962.0,White,2,1,37.0,1.0,1.0,1.0,J.D.,Law,0,1,1,1
606,Not involved at all,Somewhat involved,Male,1951.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Public Policy,0,0,0,0
607,Not involved at all,Not involved at all,Male,1951.0,White,0,0,,1.0,,1.0,Others,Education,0,0,0,0
612,Not involved at all,Very involved,Male,1947.0,White,2,1,40.0,0.0,0.0,1.0,Ph.D.,Sciences,1,0,0,0
613,Not involved at all,Somewhat involved,Female,1972.0,White,1,1,28.0,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,1
614,Not very involved,Somewhat involved,Female,1981.0,White,1,1,29.0,1.0,1.0,1.0,Bachelor's,Humanities,1,0,0,0
615,Not involved at all,Very involved,Male,1975.0,Asian,0,0,,1.0,1.0,0.0,Master's,Engineering,0,0,0,0
